time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.007,112.5,0.439,44.9,0.0,0.439,145.5,44.9,,,,,112.49152647654276,
10.019,112.5,0.439,45.0,0.012000000000000455,0.439,145.5,45.0,,,,,112.50129291034011,
10.031,112.5,0.439,45.0,0.02400000000000091,0.439,145.5,45.0,,,,,112.50129291034011,
10.044,112.5,0.439,45.0,0.03700000000000081,0.439,145.5,45.0,,,,,112.50129291034011,
10.056,112.5,0.439,45.0,0.04899999999999949,0.439,145.5,45.0,,,,,112.50129291034011,
10.068,112.5,0.439,45.0,0.06099999999999994,0.439,145.5,45.0,,,,,112.50129291034011,
10.08,112.5,0.438,44.9,0.0730000000000004,0.438,145.5,44.9,,,,,112.51690179791679,
10.092,112.6,0.438,45.0,0.08500000000000085,0.438,145.6,45.0,,,,,112.52664364378836,
10.104,112.6,0.438,45.0,0.09699999999999953,0.438,145.6,45.0,,,,,112.52664364378836,
10.116,112.6,0.438,45.0,0.10899999999999999,0.438,145.6,45.0,,,,,112.52664364378836,
10.129,112.6,0.439,45.0,0.12199999999999989,0.439,145.6,45.0,,,,,112.50129291034011,
10.141,112.6,0.439,45.0,0.13400000000000034,0.439,145.6,45.0,,,,,112.50129291034011,
10.153,112.6,0.439,45.1,0.1460000000000008,0.439,145.6,45.1,,,,,112.51105705789583,
10.165,112.6,0.439,45.2,0.15799999999999947,0.439,145.6,45.2,,,,,112.52081891920989,
10.178,112.6,0.443,45.4,0.17100000000000115,0.443,145.6,45.4,,,,,112.43849580459212,
10.187,112.6,0.444,45.7,0.17999999999999972,0.444,145.6,45.7,,,,,112.4424551650059,
10.208,112.6,0.446,46.0,0.2010000000000005,0.446,145.6,46.0,,,,,112.42077226137673,
10.228,112.5,0.451,46.6,0.22100000000000009,0.451,145.5,46.6,,,,,112.35127948058914,
10.245,112.5,0.454,47.4,0.23799999999999955,0.454,145.5,47.4,,,,,112.35362668205444,
10.265,112.5,0.457,48.2,0.2580000000000009,0.457,145.5,48.2,,,,,112.35626037810545,
10.286,112.4,0.459,48.8,0.2789999999999999,0.459,145.4,48.8,,,,,112.36495596185829,
10.306,112.30000000000001,0.464,49.2,0.2989999999999995,0.464,145.3,49.2,,,,,112.27447796442061,
10.327,112.19999999999999,0.466,49.3,0.3200000000000003,0.466,145.2,49.3,,,,,112.23177248952777,
10.347,112.0,0.47,49.5,0.33999999999999986,0.47,145.0,49.5,,,,,112.14565319427797,
10.364,111.9,0.471,49.5,0.3570000000000011,0.471,144.9,49.5,,,,,112.11875147256032,
10.38,111.69999999999999,0.475,49.1,0.3730000000000011,0.475,144.7,49.1,,,,,111.96810554369392,
10.397,111.5,0.479,48.8,0.39000000000000057,0.479,144.5,48.8,,,,,111.82597057251765,
10.423,111.4,0.484,49.0,0.41600000000000037,0.484,144.4,49.0,,,,,111.7075990708796,
10.446,111.19999999999999,0.488,49.4,0.43900000000000006,0.488,144.2,49.4,,,,,111.63784793350506,
10.466,111.0,0.492,49.6,0.45899999999999963,0.492,144.0,49.6,,,,,111.54559631265346,
10.487,110.80000000000001,0.497,49.3,0.4800000000000004,0.497,143.8,49.3,,,,,111.36797626735347,
10.508,110.6,0.5,49.1,0.5009999999999994,0.5,143.6,49.1,,,,,111.25780951770639,
10.527,110.4,0.505,49.2,0.5199999999999996,0.505,143.4,49.2,,,,,111.12081514070525,
10.547,110.30000000000001,0.509,49.3,0.5400000000000009,0.509,143.3,49.3,,,,,111.01217788644605,
10.564,110.1,0.512,49.2,0.5570000000000004,0.512,143.1,49.2,,,,,110.90989673126482,
10.584,110.0,0.519,49.2,0.577,0.519,143.0,49.2,,,,,110.69490910927627,
10.605,109.80000000000001,0.521,49.6,0.5980000000000008,0.521,142.8,49.6,,,,,110.67946029186777,
10.625,109.6,0.526,49.7,0.6180000000000003,0.526,142.6,49.7,,,,,110.53486578706962,
10.646,109.4,0.532,49.5,0.6390000000000011,0.532,142.4,49.5,,,,,110.3207080614874,
10.663,109.19999999999999,0.537,49.5,0.6560000000000006,0.537,142.2,49.5,,,,,110.15962500360527,
10.685,109.1,0.541,49.6,0.6780000000000008,0.541,142.1,49.6,,,,,110.04143297963779,
10.704,108.9,0.544,49.5,0.697000000000001,0.544,141.9,49.5,,,,,109.93062082610045,
10.724,108.69999999999999,0.549,49.2,0.7170000000000005,0.549,141.7,49.2,,,,,109.72744352597415,
10.744,108.6,0.555,49.2,0.7370000000000001,0.555,141.6,49.2,,,,,109.52498153267705,
10.765,108.4,0.56,49.4,0.7580000000000009,0.56,141.4,49.4,,,,,109.37926370580307,
10.785,108.30000000000001,0.565,49.7,0.7780000000000005,0.565,141.3,49.7,,,,,109.244709422715,
10.806,108.1,0.569,49.8,0.7989999999999995,0.569,141.1,49.8,,,,,109.11809693433938,
10.825,107.9,0.572,49.5,0.8179999999999996,0.572,140.9,49.5,,,,,108.97391199060002,
10.846,107.80000000000001,0.577,49.3,0.8390000000000004,0.577,140.8,49.3,,,,,108.77010424230629,
10.867,107.69999999999999,0.583,49.4,0.8600000000000012,0.583,140.7,49.4,,,,,108.56704469116153,
10.884,107.5,0.588,49.6,0.8770000000000007,0.588,140.5,49.6,,,,,108.4113142008562,
10.904,107.4,0.594,49.7,0.8970000000000002,0.594,140.4,49.7,,,,,108.20347986066719,
