time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.006,112.4,0.44,45.1,0.0,0.44,145.4,45.1,,,,,112.78391420422172,
10.019,112.4,0.44,45.1,0.0129999999999999,0.44,145.4,45.1,,,,,112.78391420422172,
10.04,112.4,0.44,45.1,0.03399999999999892,0.44,145.4,45.1,,,,,112.78391420422172,
10.056,112.4,0.44,45.1,0.049999999999998934,0.44,145.4,45.1,,,,,112.78391420422172,
10.077,112.4,0.44,45.2,0.07099999999999973,0.44,145.4,45.2,,,,,112.78834938155642,
10.098,112.4,0.44,45.2,0.09200000000000053,0.44,145.4,45.2,,,,,112.78834938155642,
10.118,112.4,0.44,45.2,0.1120000000000001,0.44,145.4,45.2,,,,,112.78834938155642,
10.138,112.4,0.442,45.3,0.13199999999999967,0.442,145.4,45.3,,,,,112.7671527296355,
10.159,112.4,0.443,45.3,0.15300000000000047,0.443,145.4,45.3,,,,,112.75420871690963,
10.175,112.4,0.445,45.5,0.16900000000000048,0.445,145.4,45.5,,,,,112.73717414353034,
10.196,112.4,0.448,45.9,0.1899999999999995,0.448,145.4,45.9,,,,,112.71593892165035,
10.216,112.4,0.45,46.4,0.20999999999999908,0.45,145.4,46.4,,,,,112.71245288653344,
10.238,112.4,0.453,46.9,0.23199999999999932,0.453,145.4,46.9,,,,,112.69561639570667,
10.257,112.4,0.456,47.5,0.25099999999999945,0.456,145.4,47.5,,,,,112.68334573574974,
10.278,112.30000000000001,0.459,48.2,0.27200000000000024,0.459,145.3,48.2,,,,,112.6757505743333,
10.298,112.30000000000001,0.462,48.8,0.2919999999999998,0.462,145.3,48.8,,,,,112.66340381897618,
10.318,112.1,0.466,49.3,0.3119999999999994,0.466,145.1,49.3,,,,,112.6323711434871,
10.334,112.0,0.468,49.4,0.3279999999999994,0.468,145.0,49.4,,,,,112.60934650773291,
10.355,111.80000000000001,0.471,49.5,0.3490000000000002,0.471,144.8,49.5,,,,,112.57184420370979,
10.376,111.6,0.475,49.4,0.3699999999999992,0.475,144.6,49.4,,,,,112.50892169309714,
10.397,111.5,0.478,49.1,0.391,0.478,144.5,49.1,,,,,112.44883140448204,
10.416,111.30000000000001,0.483,49.1,0.41000000000000014,0.483,144.3,49.1,,,,,112.37237265101224,
10.437,111.1,0.488,49.3,0.43099999999999916,0.488,144.1,49.3,,,,,112.30456998158753,
10.458,110.9,0.49,49.3,0.45199999999999996,0.49,143.9,49.3,,,,,112.27245783227133,
10.478,110.69999999999999,0.494,49.1,0.47199999999999953,0.494,143.7,49.1,,,,,112.1955571631281,
10.499,110.5,0.498,48.9,0.4930000000000003,0.498,143.5,48.9,,,,,112.11646357537715,
10.515,110.4,0.503,48.9,0.5090000000000003,0.503,143.4,48.9,,,,,112.02969798434805,
10.536,110.19999999999999,0.508,49.1,0.5299999999999994,0.508,143.2,49.1,,,,,111.95282731008663,
10.556,110.1,0.511,49.4,0.5499999999999989,0.511,143.1,49.4,,,,,111.91713475188133,
10.577,109.9,0.515,49.5,0.5709999999999997,0.515,142.9,49.5,,,,,111.84962914917892,
10.597,109.69999999999999,0.52,49.2,0.5909999999999993,0.52,142.7,49.2,,,,,111.73503190092717,
10.618,109.5,0.525,49.2,0.6120000000000001,0.525,142.5,49.2,,,,,111.63707879416678,
10.638,109.30000000000001,0.53,49.2,0.6319999999999997,0.53,142.3,49.2,,,,,111.53635401844939,
